UPRN,YearMonth,CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_CURRENT,Estimated Energy_DOM_rf (kwh/m2)
200002041357.0,2017-10,28,161,119.98246580641576
200003411043.0,2017-10,22,124,434.674577833278
200003416206.0,2017-10,34,193,222.85991380286382
5021945.0,2017-11,44,250,229.21450873570873
5048847.0,2017-11,68,389,332.502111904762
12026334.0,2017-11,63,356,493.62166057276056
12049180.0,2017-11,51,289,356.6045305749807
12136865.0,2017-11,55,310,340.79140688755683
34015447.0,2017-11,54,311,336.327702047952
34077538.0,2017-11,45,255,528.4713018315017
46003103.0,2017-11,57,324,296.79512166167166
46008697.0,2017-11,40,230,296.3856587801088
48031885.0,2017-11,42,238,217.80249348984347
48054687.0,2017-11,52,294,341.6843236985236
48077184.0,2017-11,37,212,124.2574689366189
100009986.0,2017-11,17,94,370.1952222943724
100041760.0,2017-11,53,300,187.94252352092352
121005457.0,2017-11,31,177,268.0316782106782
121007951.0,2017-11,21,117,525.9718263514264
200045625.0,2017-11,45,255,125.47521003996002
200074951.0,2017-11,51,287,206.84284410034405
200101816.0,2017-11,54,307,223.85641956931954
200145824.0,2017-11,82,486,343.95562977022973
202043585.0,2017-11,56,317,366.78283383838374
202145356.0,2017-11,46,262,239.81188008658006
202227936.0,2017-11,90,535,647.366226434677
5300048455.0,2017-11,54,307,175.6130163780664
10008998034.0,2017-11,100,590,330.1697629148629
10009013712.0,2017-11,74,419,195.41345959595958
10009794862.0,2017-11,29,164,168.36263237873237
10033525996.0,2017-11,55,309,236.8746034021534
100020203314.0,2017-11,40,229,134.18043014763003
100020967693.0,2017-11,22,127,191.33822849372848
100020996153.0,2017-11,44,251,155.37195718725715
100021339792.0,2017-11,64,363,575.4249608058607
100021470726.0,2017-11,59,347,144.37923463203464
100021497425.0,2017-11,36,207,272.63296000111
100021902565.0,2017-11,51,289,212.64036998002
100021938703.0,2017-11,43,245,291.82157631257627
100022190775.0,2017-11,55,325,239.0291496003996
100022264052.0,2017-11,66,374,294.56564556554554
100022350527.0,2017-11,36,207,259.82654831834833
200002800587.0,2017-11,39,223,194.2883606504607
200003419896.0,2017-11,67,379,230.23541983571982
6026788.0,2017-12,54,320,115.6353482184482
12117423.0,2017-12,39,223,237.66985577200577
12128901.0,2017-12,56,320,247.43803257853259
46035048.0,2017-12,66,391,346.1157974469975
46042124.0,2017-12,59,347,319.7133086691085
46072593.0,2017-12,51,296,163.26790432900427
46081706.0,2017-12,41,232,250.44907675657674
48006336.0,2017-12,43,245,268.26585036075033
48023327.0,2017-12,73,419,165.15225468975467
200014431.0,2017-12,56,318,217.76117170607174
200060629.0,2017-12,29,163,207.00922567987567
5300029338.0,2017-12,78,451,189.3898142135642
5870044257.0,2017-12,39,230,245.5254818903319
5870100086.0,2017-12,44,250,151.97413063048066
100020241254.0,2017-12,45,257,359.73885669330673
100020455070.0,2017-12,32,183,270.5245743145743
100021013860.0,2017-12,52,246,502.08075855255845
100021304906.0,2017-12,43,245,206.30653515373513
100021331507.0,2017-12,46,259,232.53545265845267
100021440703.0,2017-12,31,177,287.6746328227328
100021575072.0,2017-12,36,202,268.11373917748915
100021895374.0,2017-12,30,168,545.6697978354979
100021929082.0,2017-12,52,292,221.9270888222888
100022269579.0,2017-12,72,410,159.75542634587632
100022293316.0,2017-12,33,189,253.23595714285713
100022628180.0,2017-12,29,168,205.53536188811188
100022723931.0,2017-12,37,213,121.8213808413808
100022759081.0,2017-12,24,134,283.6513624098124
100022782143.0,2017-12,71,402,331.5385661893662
100022809364.0,2017-12,39,222,166.63582103174605
100022957457.0,2017-12,40,225,232.1325564990565
200000499888.0,2017-12,57,322,458.97329914529905
5104062.0,2018-01,46,259,229.28316062271062
5121953.0,2018-01,52,295,1739.6201672549662
6210564.0,2018-01,129,766,422.2829487401488
46014869.0,2018-01,21,120,266.27632517482516
48025515.0,2018-01,31,175,246.65957512487512
48038144.0,2018-01,40,227,142.88806406926406
200025235.0,2018-01,42,240,344.5021390387391
202028462.0,2018-01,63,357,192.84104567099567
202111926.0,2018-01,61,351,435.8999331945831
202139004.0,2018-01,27,153,155.91820531690536
202148338.0,2018-01,51,288,159.44408902763905
207154717.0,2018-01,39,221,294.63129152514153
5300033326.0,2018-01,27,155,167.20828687978678
10003982653.0,2018-01,124,700,141.2235968031968
10008789567.0,2018-01,29,166,190.68764469419472
10033237383.0,2018-01,33,190,234.01319646464646
10033421764.0,2018-01,71,420,144.16092392607402
10091005688.0,2018-01,34,203,224.79194162504163
10091637257.0,2018-01,63,356,279.4221455100455
100020224775.0,2018-01,52,297,183.2317625374626
100020457159.0,2018-01,49,278,251.2298678210678
100020470903.0,2018-01,38,213,271.1880845876346
100020588124.0,2018-01,47,265,113.37442751137746
100020934961.0,2018-01,48,273,174.80886306471305
100021046833.0,2018-01,29,167,147.13731059496064
100021069873.0,2018-01,66,432,259.1556955377955
100021080401.0,2018-01,61,346,268.5456521922522
100021316561.0,2018-01,60,339,273.3917968975469
100021502584.0,2018-01,54,309,314.40655182040183
100021785535.0,2018-01,40,229,266.9632763902764
100021819815.0,2018-01,47,268,207.8141833333333
100022005118.0,2018-01,43,245,230.63411385281387
100022315374.0,2018-01,97,538,231.70322379287379
100022541622.0,2018-01,41,233,347.4397925629927
100022799203.0,2018-01,27,154,249.02355087135086
100023284366.0,2018-01,84,493,255.6735298756799
200002820946.0,2018-01,65,387,196.97489473304478
5035884.0,2018-02,36,210,116.8356907592408
5058169.0,2018-02,71,401,193.7400935342435
6357037.0,2018-02,28,168,374.37008037518046
34053162.0,2018-02,32,180,421.36947455877464
46018526.0,2018-02,41,232,373.03211618381613
46018742.0,2018-02,56,317,160.63725021645016
46039723.0,2018-02,69,406,224.57120505050506
46072615.0,2018-02,39,221,321.86898190698196
48014451.0,2018-02,40,243,247.27739974469975
121022860.0,2018-02,51,279,174.92709507714505
128036785.0,2018-02,60,323,271.06840996781
200020675.0,2018-02,32,184,368.7631803751803
200075534.0,2018-02,47,265,254.46592509712508
200094238.0,2018-02,61,333,706.6047353535355
200099361.0,2018-02,27,155,254.2433078810079
200104848.0,2018-02,35,199,198.3373546564547
202025895.0,2018-02,50,283,179.20391969696973
202055000.0,2018-02,25,141,186.79684966144967
202125109.0,2018-02,72,410,113.39462349317347
202214441.0,2018-02,54,308,180.29627236652232
207050771.0,2018-02,48,273,165.5205951437452
207095310.0,2018-02,44,248,236.07958593073596
207156232.0,2018-02,45,254,149.6762052114552
207167589.0,2018-02,55,326,250.6864510822511
207184218.0,2018-02,51,302,226.8469801975802
207184220.0,2018-02,51,300,468.33895011100003
217009208.0,2018-02,89,527,198.2750588300588
217075509.0,2018-02,102,604,337.98241199911195
5300093378.0,2018-02,41,232,188.12586242091243
5870023421.0,2018-02,52,297,190.99232226662227
5870083506.0,2018-02,55,312,485.5100920523922
10009791946.0,2018-02,54,307,478.6328331779335
10009799483.0,2018-02,23,137,226.4241597069597
10009804481.0,2018-02,31,184,280.1728936840937
10033567186.0,2018-02,33,187,107.31362287157296
10034924937.0,2018-02,46,261,414.19839264069253
10070495386.0,2018-02,69,406,670.1252499556001
10070726467.0,2018-02,52,293,198.81101274281275
10090925396.0,2018-02,84,474,91.00880906315916
10091148661.0,2018-02,70,394,236.68983924963925
10094186607.0,2018-02,130,631,407.00460345210354
10094252344.0,2018-02,48,274,233.92420172605173
100020188979.0,2018-02,40,225,207.95606711066708
100020207007.0,2018-02,64,365,182.12713386613387
100020241840.0,2018-02,36,206,218.83823412698416
100020596367.0,2018-02,36,204,108.07485048056523
100020644410.0,2018-02,48,262,247.7578735209235
100020675790.0,2018-02,45,255,393.5409450937951
100020960930.0,2018-02,42,239,402.905957983683
100021014190.0,2018-02,37,208,229.40916887556887
100021020123.0,2018-02,56,318,327.1052455988455
100021022315.0,2018-02,50,283,196.84443571428574
100021056213.0,2018-02,74,435,254.6314195027195
100021187682.0,2018-02,49,266,511.20663181818173
100021255760.0,2018-02,42,237,237.53522334332337
100021410155.0,2018-02,37,209,553.2881413419914
100021482462.0,2018-02,54,305,357.71552669552676
100021592866.0,2018-02,77,457,210.71804257409255
100021767360.0,2018-02,45,255,104.37981023421025
100021826519.0,2018-02,49,278,248.5126484126984
100021859427.0,2018-02,39,221,307.1035303030303
100022017007.0,2018-02,46,263,114.10286632256634
100022223711.0,2018-02,33,187,393.1768024531025
100022315993.0,2018-02,89,528,201.8329943001443
100022711321.0,2018-02,52,296,250.1344241813742
100022724104.0,2018-02,45,254,250.30702287157288
100022737432.0,2018-02,74,351,280.4752552669553
100022747895.0,2018-02,29,162,364.6015704184705
100022790853.0,2018-02,53,299,211.65041320346322
100022792095.0,2018-02,32,183,117.37649762459768
100022921021.0,2018-02,31,175,482.441977056277
100023058202.0,2018-02,34,196,208.1998995337995
100023298299.0,2018-02,45,254,291.2873135808636
200003360675.0,2018-02,30,177,455.206691070041
5038905.0,2018-03,26,148,506.9285779220782
5079003.0,2018-03,85,501,216.08505964590964
5128608.0,2018-03,40,228,153.4939489010989
5188829.0,2018-03,28,158,237.23389991119993
12048669.0,2018-03,69,391,206.69056931401929
12100037.0,2018-03,39,223,149.1547981962482
12101072.0,2018-03,34,204,193.9948461704962
12102737.0,2018-03,67,322,217.70122582972584
34040465.0,2018-03,73,414,420.4631572871574
34053496.0,2018-03,19,107,295.3856372238872
34099368.0,2018-03,66,374,255.68510021645022
46007501.0,2018-03,52,296,234.49204504939505
46032832.0,2018-03,32,180,272.4224217893218
48004355.0,2018-03,40,226,189.29639110334108
48033238.0,2018-03,30,199,118.08621465756465
100031956.0,2018-03,58,326,329.3807957930957
100067454.0,2018-03,49,276,241.2613092130092
200025277.0,2018-03,43,242,166.6897658008658
200087615.0,2018-03,58,330,204.6869508103008
200125351.0,2018-03,55,309,152.6693964646465
202090774.0,2018-03,56,315,206.0053754578755
202104759.0,2018-03,63,358,248.69986544011545
5300090043.0,2018-03,60,338,248.46278520923522
5870038199.0,2018-03,38,215,241.7784795926296
5870045895.0,2018-03,67,378,416.82494159729157
10008289427.0,2018-03,26,149,220.82081789321788
10008327217.0,2018-03,40,226,246.0465691919192
10010196366.0,2018-03,49,279,86.13773419913426
10023221245.0,2018-03,36,203,338.9413731435231
10033578573.0,2018-03,44,248,513.6102512265511
10034919806.0,2018-03,48,275,314.4227831168831
10090480960.0,2018-03,32,182,239.26708353868352
100020258028.0,2018-03,43,242,168.54333092463094
100020263345.0,2018-03,42,238,316.99765582750587
100020274541.0,2018-03,50,285,357.3988722222222
100020456149.0,2018-03,37,175,483.4714432650684
100020474512.0,2018-03,36,206,211.8065738372738
100020580722.0,2018-03,67,377,213.4830308802309
100020586344.0,2018-03,41,235,224.70697556332556
100020595768.0,2018-03,44,248,289.9521261294262
100020606722.0,2018-03,35,201,178.81325375735372
100020632411.0,2018-03,42,241,305.95306798201796
100020701073.0,2018-03,31,179,161.082622000222
100021235321.0,2018-03,41,235,266.41965582750584
100021259701.0,2018-03,30,172,224.79116860198621
100021291413.0,2018-03,41,231,187.53263142413144
100021291576.0,2018-03,45,258,266.8187738983239
100021324681.0,2018-03,47,266,199.6670875901876
100021377323.0,2018-03,40,228,121.49811855366848
100021385437.0,2018-03,42,241,250.61409906759906
100021389843.0,2018-03,42,240,175.23221298701299
100021402465.0,2018-03,52,295,118.25979222999214
100021412270.0,2018-03,35,196,339.436644000444
100021413082.0,2018-03,44,250,280.2885956709957
100021472191.0,2018-03,51,280,282.50066620046624
100021515398.0,2018-03,38,218,345.1401075757576
100021545956.0,2018-03,53,301,361.2591645854145
100021554287.0,2018-03,36,204,148.86344993894988
100021752272.0,2018-03,56,318,230.63387717560218
100021797718.0,2018-03,67,379,150.89199042624045
100021845093.0,2018-03,39,222,122.00658336108337
100021949971.0,2018-03,38,219,526.0941178210683
100022197232.0,2018-03,38,222,215.3806277944278
100022254367.0,2018-03,56,319,205.03992953712958
100022345007.0,2018-03,97,573,251.42269917859917
100022546377.0,2018-03,32,182,276.5302823232323
100022624559.0,2018-03,58,346,205.05280294150293
100022630940.0,2018-03,42,239,166.21208970473975
100022670504.0,2018-03,29,167,544.8749155844157
100022702593.0,2018-03,42,237,265.84146295926297
100023066684.0,2018-03,24,137,200.99063166278168
200001190849.0,2018-03,32,187,296.1838097402598
200003398133.0,2018-03,48,284,303.1281593073593
200003444896.0,2018-03,53,299,89.9069914141414
5084837.0,2018-04,34,193,354.50825382395374
6019166.0,2018-04,33,185,277.64896333111335
6067914.0,2018-04,37,213,96.39158752913741
6067926.0,2018-04,30,171,382.11151495726494
12059624.0,2018-04,55,310,207.37374925074926
12080206.0,2018-04,46,262,259.91003314463313
12092148.0,2018-04,33,185,254.7119707930958
12109203.0,2018-04,55,298,187.4933719003219
34103393.0,2018-04,46,264,343.4699215617717
34159923.0,2018-04,48,274,353.4619955155955
46010386.0,2018-04,34,196,204.40434908979907
48064106.0,2018-04,43,241,240.82773196803197
100045330.0,2018-04,63,356,269.26057086802086
100048128.0,2018-04,37,212,251.9913969030969
121003987.0,2018-04,22,125,225.12732136197135
121016474.0,2018-04,37,213,280.45068759018756
200066499.0,2018-04,26,145,272.4192551115551
200124626.0,2018-04,41,238,217.61495086580086
202140236.0,2018-04,30,170,99.97021659451667
217040377.0,2018-04,30,171,131.04800202020203
10008158883.0,2018-04,13,72,178.68165151515154
10008297313.0,2018-04,20,115,182.1356245032745
10008322934.0,2018-04,25,146,218.58022316017315
10010211961.0,2018-04,15,85,275.9109508047508
10010212643.0,2018-04,24,137,330.74095675990674
10014054736.0,2018-04,58,331,99.4106316461316
10014056817.0,2018-04,22,126,165.8479978521479
10023850866.0,2018-04,33,185,208.2633077811078
10024085546.0,2018-04,75,425,248.2484300865801
10033558983.0,2018-04,41,230,335.97407471972474
10070724236.0,2018-04,33,185,186.51036933621938
10091185761.0,2018-04,132,778,572.9206989288491
10093594093.0,2018-04,27,152,260.3354451104451
10093756349.0,2018-04,34,202,296.3015127705628
100020202942.0,2018-04,37,212,207.7505615523366
100020211202.0,2018-04,57,327,142.55134648129658
100020233092.0,2018-04,68,387,256.59887267177265
100020235598.0,2018-04,51,289,255.22241891996893
100020377461.0,2018-04,48,274,215.82340768675766
100020626820.0,2018-04,50,293,109.07502740592744
100020678669.0,2018-04,46,259,280.11335495060496
100020935955.0,2018-04,35,202,227.87009377289377
100021028735.0,2018-04,52,295,362.3533973581973
100021201781.0,2018-04,72,406,244.5480189033189
100021308218.0,2018-04,46,261,277.3719196026196
100021345018.0,2018-04,59,333,400.73356994117
100021355652.0,2018-04,63,357,308.2000613553114
100021420649.0,2018-04,35,199,131.91455851370847
100021444418.0,2018-04,38,214,157.75884978354986
100021444982.0,2018-04,48,273,287.4814643134643
100021958426.0,2018-04,30,171,215.9929766178266
100021967177.0,2018-04,43,245,185.10858721278726
100021997753.0,2018-04,38,216,291.91871118326117
100022224628.0,2018-04,41,231,172.0388596681097
100022308618.0,2018-04,58,327,104.02236442723955
100022321978.0,2018-04,54,303,235.12909639249636
100022327277.0,2018-04,32,183,158.1195329004329
100022521165.0,2018-04,79,468,290.6064241702742
100022609575.0,2018-04,69,406,261.8931308247308
100022661930.0,2018-04,51,288,111.0193959318459
100022674532.0,2018-04,48,275,193.63688197913194
100022693239.0,2018-04,58,330,256.34838584471083
100022713806.0,2018-04,35,206,311.90587336552335
100022727500.0,2018-04,22,126,237.06036017316018
100022818452.0,2018-04,79,469,379.62048217893226
100022923154.0,2018-04,43,245,157.5267361471861
100023053996.0,2018-04,78,378,318.5070759018759
100023655113.0,2018-04,33,189,296.2381169275169
200000458269.0,2018-04,74,422,302.08517859917856
200003429123.0,2018-04,36,202,234.35446616716615
200003430470.0,2018-04,44,250,264.5692070873571
200003465570.0,2018-04,41,235,334.7639171411922
5033545.0,2018-05,33,190,138.99072135642143
6084749.0,2018-05,92,544,184.88735306360306
12084039.0,2018-05,82,484,209.31835122655124
12085943.0,2018-05,47,266,252.20682660672662
12090036.0,2018-05,47,265,155.33085642690642
12103816.0,2018-05,31,174,460.0399659451662
12150959.0,2018-05,101,595,171.61408556998555
34076773.0,2018-05,29,165,418.3832437950939
34082011.0,2018-05,56,319,90.27525425718079
46083256.0,2018-05,40,227,344.8986957764457
48012171.0,2018-05,54,307,189.76017210012216
48038151.0,2018-05,39,218,166.56419581529585
48060358.0,2018-05,52,296,276.41841080586084
100010781.0,2018-05,47,270,92.76914079254081
100022930.0,2018-05,44,250,326.03422670662667
121004842.0,2018-05,49,278,158.3402427516928
128017838.0,2018-05,43,246,427.6477525974027
200024372.0,2018-05,89,527,145.4921116883118
200067552.0,2018-05,36,206,120.88489992784997
202073789.0,2018-05,29,163,293.43726003996005
202104906.0,2018-05,53,299,401.6004536352537
5300002635.0,2018-05,36,207,217.77245038295038
5870045234.0,2018-05,37,208,181.67082791652797
5870052058.0,2018-05,40,219,183.79374125319117
5870108569.0,2018-05,111,654,255.73945443445442
10008793031.0,2018-05,14,81,210.2303808080808
10008793064.0,2018-05,16,90,235.89770325785327
10009013116.0,2018-05,58,326,171.44845409035412
10010206006.0,2018-05,87,513,201.1853616050616
10033423229.0,2018-05,73,347,245.91817439227438
10034508677.0,2018-05,33,186,292.4938897768897
10093038969.0,2018-05,58,342,345.3409266455766
100020247019.0,2018-05,38,216,313.45213797313795
100020269744.0,2018-05,35,199,330.24802558552557
100020408674.0,2018-05,50,286,301.45249166389164
100020452740.0,2018-05,23,133,256.771947014097
100020623593.0,2018-05,33,188,116.79041465756464
100020692060.0,2018-05,65,371,215.32346346431342
100020694313.0,2018-05,60,341,215.1945794427794
100020989910.0,2018-05,40,228,263.0991014430015
100021041922.0,2018-05,47,266,321.2760722943723
100021209140.0,2018-05,30,171,174.5808195526696
100021234917.0,2018-05,37,208,266.3040336885337
100021319768.0,2018-05,69,389,451.5772652958151
100021325605.0,2018-05,43,254,334.14038880008883
